Resource,type,scan_errors,license_expression,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance
/folies/SimPL-2.0.shortname,,,,simpl-2.0,50.00,Simple Public License Version 2.0,SimPL 2.0,Copyleft,False,OSI - Open Source Initiative,http://www.opensource.org/licenses/simpl-2.0.html,Simple Public License,https://enterprise.dejacode.com/urn/urn:dje:license:simpl-2.0,SimPL-2.0,https://spdx.org/licenses/SimPL-2.0,1,1,spdx_license_id_simpl-2.0_for_simpl-2.0.RULE,simpl-2.0,[u'simpl-2.0'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/SimPL-2.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SimPL-2.0.text,,,simpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SimPL-2.0.text,,,,simpl-2.0,100.00,Simple Public License Version 2.0,SimPL 2.0,Copyleft,False,OSI - Open Source Initiative,http://www.opensource.org/licenses/simpl-2.0.html,Simple Public License,https://enterprise.dejacode.com/urn/urn:dje:license:simpl-2.0,SimPL-2.0,https://spdx.org/licenses/SimPL-2.0,1,25,simpl-2.0.SPDX.RULE,simpl-2.0,[u'simpl-2.0'],True,False,False,False,1-hash,439,439,100.00,100.00
/folies/SimPL-2.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SimPL-2.0.url,,,simpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SimPL-2.0.url,,,,simpl-2.0,50.00,Simple Public License Version 2.0,SimPL 2.0,Copyleft,False,OSI - Open Source Initiative,http://www.opensource.org/licenses/simpl-2.0.html,Simple Public License,https://enterprise.dejacode.com/urn/urn:dje:license:simpl-2.0,SimPL-2.0,https://spdx.org/licenses/SimPL-2.0,1,1,spdx_license_id_simpl-2.0_for_simpl-2.0.RULE,simpl-2.0,[u'simpl-2.0'],False,False,True,False,2-aho,3,3,100.00,50.00
/folies/SISSL-1.2.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL-1.2.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL-1.2.shortname,,,sun-sissl-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL-1.2.shortname,,,,sun-sissl-1.2,50.00,Sun Industry Standards Source License 1.2,Sun Industry Standards Source License 1.2,Proprietary Free,False,Oracle (Sun),http://gridscheduler.sourceforge.net/Gridengine_SISSL_license.html,http://gridscheduler.sourceforge.net/Gridengine_SISSL_license.html,https://enterprise.dejacode.com/urn/urn:dje:license:sun-sissl-1.2,SISSL-1.2,https://spdx.org/licenses/SISSL-1.2,1,1,spdx_license_id_sissl-1.2_for_sun-sissl-1.2.RULE,sun-sissl-1.2,[u'sun-sissl-1.2'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/SISSL-1.2.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL-1.2.text,,,sun-sissl-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL-1.2.text,,,,sun-sissl-1.2,94.53,Sun Industry Standards Source License 1.2,Sun Industry Standards Source License 1.2,Proprietary Free,False,Oracle (Sun),http://gridscheduler.sourceforge.net/Gridengine_SISSL_license.html,http://gridscheduler.sourceforge.net/Gridengine_SISSL_license.html,https://enterprise.dejacode.com/urn/urn:dje:license:sun-sissl-1.2,SISSL-1.2,https://spdx.org/licenses/SISSL-1.2,1,113,sun-sissl-1.2.LICENSE,sun-sissl-1.2,[u'sun-sissl-1.2'],True,False,False,False,3-seq,2157,2039,94.53,100.00
/folies/SISSL-1.2.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL-1.2.url,,,sun-sissl-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL-1.2.url,,,,sun-sissl-1.1,50.00,Sun Industry Standards Source License 1.1,Sun Industry Standards Source License 1.1,Proprietary Free,False,Oracle (Sun),http://www.openoffice.org/licenses/sissl_license.html,http://www.openoffice.org/licenses/sissl_license.html,https://enterprise.dejacode.com/urn/urn:dje:license:sun-sissl-1.1,SISSL,https://spdx.org/licenses/SISSL,1,1,spdx_license_id_sissl_for_sun-sissl-1.1.RULE,sun-sissl-1.1,[u'sun-sissl-1.1'],False,False,True,False,2-aho,1,1,100.00,50.00
/folies/SISSL.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL.shortname,,,sun-sissl-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL.shortname,,,,sun-sissl-1.1,50.00,Sun Industry Standards Source License 1.1,Sun Industry Standards Source License 1.1,Proprietary Free,False,Oracle (Sun),http://www.openoffice.org/licenses/sissl_license.html,http://www.openoffice.org/licenses/sissl_license.html,https://enterprise.dejacode.com/urn/urn:dje:license:sun-sissl-1.1,SISSL,https://spdx.org/licenses/SISSL,1,1,spdx_license_id_sissl_for_sun-sissl-1.1.RULE,sun-sissl-1.1,[u'sun-sissl-1.1'],False,False,True,False,1-hash,1,1,100.00,50.00
/folies/SISSL.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL.text,,,sun-sissl-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL.text,,,sun-sissl-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SISSL.text,,,,sun-sissl-1.1,99.87,Sun Industry Standards Source License 1.1,Sun Industry Standards Source License 1.1,Proprietary Free,False,Oracle (Sun),http://www.openoffice.org/licenses/sissl_license.html,http://www.openoffice.org/licenses/sissl_license.html,https://enterprise.dejacode.com/urn/urn:dje:license:sun-sissl-1.1,SISSL,https://spdx.org/licenses/SISSL,1,317,sun-sissl-1.1.SPDX.RULE,sun-sissl-1.1,[u'sun-sissl-1.1'],True,False,False,False,3-seq,2337,2334,99.87,100.00
/folies/SISSL.text,,,,sun-sissl-1.1,50.00,Sun Industry Standards Source License 1.1,Sun Industry Standards Source License 1.1,Proprietary Free,False,Oracle (Sun),http://www.openoffice.org/licenses/sissl_license.html,http://www.openoffice.org/licenses/sissl_license.html,https://enterprise.dejacode.com/urn/urn:dje:license:sun-sissl-1.1,SISSL,https://spdx.org/licenses/SISSL,1,1,spdx_license_id_sissl_for_sun-sissl-1.1.RULE,sun-sissl-1.1,[u'sun-sissl-1.1'],False,False,True,False,2-aho,1,1,100.00,50.00
/folies/SISSL.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Skype-EULA.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Skype-EULA.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Skype-EULA.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Skype-EULA.text,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Skype-EULA.text,,,,unknown,16.00,Unknown license detected but not recognized,unknown,Unstated License,False,Unspecified,,,https://enterprise.dejacode.com/urn/urn:dje:license:unknown,,,214,214,unknown_25.RULE,unknown,[u'unknown'],False,False,True,False,2-aho,3,3,100.00,16.00
/folies/Skype-EULA.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.fullname,,,sleepycat,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.fullname,,,,sleepycat,11.00,Sleepycat License (Berkeley Database License),Sleepycat License,Copyleft,False,Oracle Corporation,http://opensource.org/licenses/sleepycat.html,http://www.oracle.com/technology/software/products/berkeley-db/htdocs/oslicense.html,https://enterprise.dejacode.com/urn/urn:dje:license:sleepycat,Sleepycat,https://spdx.org/licenses/Sleepycat,1,1,sleepycat_1.RULE,sleepycat,[u'sleepycat'],False,False,True,False,1-hash,2,2,100.00,11.00
/folies/Sleepycat.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.text,,,sleepycat,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.text,,,sleepycat,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.text,,,bsd-new,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.text,,,bsd-new,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.text,,,,sleepycat,11.00,Sleepycat License (Berkeley Database License),Sleepycat License,Copyleft,False,Oracle Corporation,http://opensource.org/licenses/sleepycat.html,http://www.oracle.com/technology/software/products/berkeley-db/htdocs/oslicense.html,https://enterprise.dejacode.com/urn/urn:dje:license:sleepycat,Sleepycat,https://spdx.org/licenses/Sleepycat,1,1,sleepycat_1.RULE,sleepycat,[u'sleepycat'],False,False,True,False,2-aho,2,2,100.00,11.00
/folies/Sleepycat.text,,,,sleepycat,100.00,Sleepycat License (Berkeley Database License),Sleepycat License,Copyleft,False,Oracle Corporation,http://opensource.org/licenses/sleepycat.html,http://www.oracle.com/technology/software/products/berkeley-db/htdocs/oslicense.html,https://enterprise.dejacode.com/urn/urn:dje:license:sleepycat,Sleepycat,https://spdx.org/licenses/Sleepycat,5,34,sleepycat.SPDX.RULE,sleepycat,[u'sleepycat'],True,False,False,False,2-aho,284,284,100.00,100.00
/folies/Sleepycat.text,,,,bsd-new,98.58,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,39,61,bsd-new_159.RULE,bsd-new,[u'bsd-new'],True,False,False,False,3-seq,212,209,98.58,100.00
/folies/Sleepycat.text,,,,bsd-new,99.05,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,66,88,bsd-new_113.RULE,bsd-new,[u'bsd-new'],True,False,False,False,3-seq,211,209,99.05,100.00
/folies/Sleepycat.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.url,,,sleepycat,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Sleepycat.url,,,,sleepycat,38.00,Sleepycat License (Berkeley Database License),Sleepycat License,Copyleft,False,Oracle Corporation,http://opensource.org/licenses/sleepycat.html,http://www.oracle.com/technology/software/products/berkeley-db/htdocs/oslicense.html,https://enterprise.dejacode.com/urn/urn:dje:license:sleepycat,Sleepycat,https://spdx.org/licenses/Sleepycat,1,1,sleepycat_6.RULE,sleepycat,[u'sleepycat'],False,False,True,False,1-hash,7,7,100.00,38.00
/folies/SMLNJ.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SMLNJ.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SMLNJ.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SMLNJ.text,,,standard-ml-nj,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SMLNJ.text,,,,standard-ml-nj,91.79,Standard ML of New Jersey,Standard ML of New Jersey,Permissive,False,Alcatel-Lucent,http://www.smlnj.org//license.html,http://directory.fsf.org/wiki/License:StandardMLofNJ,https://enterprise.dejacode.com/urn/urn:dje:license:standard-ml-nj,SMLNJ,https://spdx.org/licenses/SMLNJ,5,7,standard-ml-nj_3.RULE,standard-ml-nj,[u'standard-ml-nj'],True,False,False,False,3-seq,151,140,92.72,99.00
/folies/SMLNJ.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SNIA-1.1.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SNIA-1.1.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SNIA-1.1.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SNIA-1.1.text,,,snia,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SNIA-1.1.text,,,nokos-1.0a,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SNIA-1.1.text,,,,snia,98.10,SNIA Public License 1.1,SNIA Public License 1.1,Copyleft,False,SNIA,https://fedoraproject.org/wiki/Licensing/SNIA_Public_License,,https://enterprise.dejacode.com/urn/urn:dje:license:snia,SNIA,https://spdx.org/licenses/SNIA,1,88,snia.LICENSE,snia,[u'snia'],True,False,False,False,3-seq,3529,3462,98.10,100.00
/folies/SNIA-1.1.text,,,,nokos-1.0a,55.56,Nokia Open Source License 1.0a,NOKOS License 1.0a,Copyleft Limited,False,Nokia,http://www.opensource.org/licenses/nokia.html,http://www.opensource.org/licenses/nokia.html,https://enterprise.dejacode.com/urn/urn:dje:license:nokos-1.0a,Nokia,https://spdx.org/licenses/Nokia,88,88,nokos-1.0a_1.RULE,nokos-1.0a,[u'nokos-1.0a'],False,True,False,False,3-seq,63,35,55.56,100.00
/folies/SNIA-1.1.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Spikesource.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Spikesource.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Spikesource.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Spikesource.text,,,amd-historical,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Spikesource.text,,,amd-historical,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Spikesource.text,,,,amd-historical,6.58,AMD Historical License,AMD Historical License,Permissive,False,Advanced Micro Devices,,,https://enterprise.dejacode.com/urn/urn:dje:license:amd-historical,,,88,88,amd-historical1.RULE,amd-historical,[u'amd-historical'],True,False,False,False,3-seq,76,5,6.58,100.00
/folies/Spikesource.text,,,,amd-historical,5.41,AMD Historical License,AMD Historical License,Permissive,False,Advanced Micro Devices,,,https://enterprise.dejacode.com/urn/urn:dje:license:amd-historical,,,90,90,amd-historical2.RULE,amd-historical,[u'amd-historical'],True,False,False,False,3-seq,74,4,5.41,100.00
/folies/Spikesource.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.fullname,,,spl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.fullname,,,,spl-1.0,16.00,Sun Public License 1.0,SPL 1.0,Copyleft Limited,False,Oracle (Sun),http://www.netbeans.org/about/legal/spl.html,http://java.sun.com/spl.html,https://enterprise.dejacode.com/urn/urn:dje:license:spl-1.0,SPL-1.0,https://spdx.org/licenses/SPL-1.0,1,1,spl-1.0_6.RULE,spl-1.0,[u'spl-1.0'],False,False,True,False,2-aho,3,3,100.00,16.00
/folies/SPL-1.0.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.shortname,,,spl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.shortname,,,,spl-1.0,50.00,Sun Public License 1.0,SPL 1.0,Copyleft Limited,False,Oracle (Sun),http://www.netbeans.org/about/legal/spl.html,http://java.sun.com/spl.html,https://enterprise.dejacode.com/urn/urn:dje:license:spl-1.0,SPL-1.0,https://spdx.org/licenses/SPL-1.0,1,1,spdx_license_id_spl-1.0_for_spl-1.0.RULE,spl-1.0,[u'spl-1.0'],False,False,True,False,1-hash,3,3,100.00,50.00
/folies/SPL-1.0.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.text,,,spl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.text,,,,spl-1.0,100.00,Sun Public License 1.0,SPL 1.0,Copyleft Limited,False,Oracle (Sun),http://www.netbeans.org/about/legal/spl.html,http://java.sun.com/spl.html,https://enterprise.dejacode.com/urn/urn:dje:license:spl-1.0,SPL-1.0,https://spdx.org/licenses/SPL-1.0,1,505,spl-1.0.SPDX.RULE,spl-1.0,[u'spl-1.0'],True,False,False,False,1-hash,3756,3756,100.00,100.00
/folies/SPL-1.0.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.url,,,spl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SPL-1.0.url,,,,spl-1.0,38.00,Sun Public License 1.0,SPL 1.0,Copyleft Limited,False,Oracle (Sun),http://www.netbeans.org/about/legal/spl.html,http://java.sun.com/spl.html,https://enterprise.dejacode.com/urn/urn:dje:license:spl-1.0,SPL-1.0,https://spdx.org/licenses/SPL-1.0,1,1,spl-1.0_7.RULE,spl-1.0,[u'spl-1.0'],False,False,True,False,1-hash,7,7,100.00,38.00
/folies/SugarCRM-1.1.3.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SugarCRM-1.1.3.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SugarCRM-1.1.3.shortname,,,sugarcrm-1.1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SugarCRM-1.1.3.shortname,,,,sugarcrm-1.1.3,50.00,SugarCRM Public License v1.1.3,SugarCRM Public License 1.1.3,Copyleft,False,SugarCRM,http://www.sugarcrm.com/crm/SPL,http://www.sugarcrm.com/crm/SPL,https://enterprise.dejacode.com/urn/urn:dje:license:sugarcrm-1.1.3,SugarCRM-1.1.3,https://spdx.org/licenses/SugarCRM-1.1.3,1,1,spdx_license_id_sugarcrm-1.1.3_for_sugarcrm-1.1.3.RULE,sugarcrm-1.1.3,[u'sugarcrm-1.1.3'],False,False,True,False,1-hash,4,4,100.00,50.00
/folies/SugarCRM-1.1.3.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SugarCRM-1.1.3.text,,,sugarcrm-1.1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SugarCRM-1.1.3.text,,,,sugarcrm-1.1.3,100.00,SugarCRM Public License v1.1.3,SugarCRM Public License 1.1.3,Copyleft,False,SugarCRM,http://www.sugarcrm.com/crm/SPL,http://www.sugarcrm.com/crm/SPL,https://enterprise.dejacode.com/urn/urn:dje:license:sugarcrm-1.1.3,SugarCRM-1.1.3,https://spdx.org/licenses/SugarCRM-1.1.3,1,158,sugarcrm-1.1.3.LICENSE,sugarcrm-1.1.3,[u'sugarcrm-1.1.3'],True,False,False,False,1-hash,3977,3977,100.00,100.00
/folies/SugarCRM-1.1.3.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SugarCRM-1.1.3.url,,,sugarcrm-1.1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SugarCRM-1.1.3.url,,,,sugarcrm-1.1.3,33.00,SugarCRM Public License v1.1.3,SugarCRM Public License 1.1.3,Copyleft,False,SugarCRM,http://www.sugarcrm.com/crm/SPL,http://www.sugarcrm.com/crm/SPL,https://enterprise.dejacode.com/urn/urn:dje:license:sugarcrm-1.1.3,SugarCRM-1.1.3,https://spdx.org/licenses/SugarCRM-1.1.3,1,1,sugarcrm-1.1.3.RULE,sugarcrm-1.1.3,[u'sugarcrm-1.1.3'],False,False,True,False,1-hash,6,6,100.00,33.00
/folies/SunJDK6.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SunJDK6.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SunJDK6.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SunJDK6.text,,,sun-bcl-sdk-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SunJDK6.text,,,sun-bcl-j2re-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/SunJDK6.text,,,,sun-bcl-sdk-5.0,98.78,Sun BCL SDK 5.0,Sun BCL SDK 5.0,Proprietary Free,False,Oracle (Sun),http://www.java.com/en/download/license.jsp,http://www.java.com/en/download/license.jsp,https://enterprise.dejacode.com/urn/urn:dje:license:sun-bcl-sdk-5.0,,,1,352,sun-bcl-sdk-5.0.LICENSE,sun-bcl-sdk-5.0,[u'sun-bcl-sdk-5.0'],True,False,False,False,3-seq,2457,2427,98.78,100.00
/folies/SunJDK6.text,,,,sun-bcl-j2re-5.0,12.38,Sun BCL J2RE 5.0,Sun BCL J2RE 5.0,Proprietary Free,False,Oracle (Sun),,http://java.sun.com/j2se/1.5.0/jre-1_5_0_06-license.txt,https://enterprise.dejacode.com/urn/urn:dje:license:sun-bcl-j2re-5.0,,,317,352,sun-bcl-j2re-5.0.LICENSE,sun-bcl-j2re-5.0,[u'sun-bcl-j2re-5.0'],True,False,False,False,3-seq,1809,224,12.38,100.00
/folies/SunJDK6.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Tapjoy.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Tapjoy.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Tapjoy.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Tapjoy.text,,,warranty-disclaimer,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Tapjoy.text,,,gpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Tapjoy.text,,,mit,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Tapjoy.text,,,mit,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Tapjoy.text,,,,warranty-disclaimer,10.96,Generic Bare Warranty Disclaimer,Generic Bare Warranty Disclaimer,Unstated License,False,Unspecified,,,https://enterprise.dejacode.com/urn/urn:dje:license:warranty-disclaimer,,,14,14,warranty-disclaimer_9.RULE,warranty-disclaimer,[u'warranty-disclaimer'],False,True,False,False,3-seq,73,8,10.96,100.00
/folies/Tapjoy.text,,,,gpl-2.0,80.00,GNU General Public License 2.0,GPL 2.0,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/gpl-2.0.html,http://www.gnu.org/licenses/gpl-2.0.txt,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-2.0,GPL-2.0-only,https://spdx.org/licenses/GPL-2.0-only,23,23,gpl-2.0_403.RULE,gpl-2.0,[u'gpl-2.0'],False,True,False,False,3-seq,10,8,80.00,100.00
/folies/Tapjoy.text,,,,mit,16.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,25,25,mit_27.RULE,mit,[u'mit'],False,False,True,False,2-aho,3,3,100.00,16.00
/folies/Tapjoy.text,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,29,29,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00
/folies/Tapjoy.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Terracotta.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Terracotta.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Terracotta.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Terracotta.text,,,tpl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Terracotta.text,,,,tpl-1.0,100.00,Terracotta Public License 1.0,TPL 1.0,Copyleft Limited,False,Terracotta,http://terracotta.org/legal/terracotta-public-license,http://terracotta.org/legal/terracotta-public-license,https://enterprise.dejacode.com/urn/urn:dje:license:tpl-1.0,,,1,187,tpl-1.0.LICENSE,tpl-1.0,[u'tpl-1.0'],True,False,False,False,1-hash,3982,3982,100.00,100.00
/folies/Terracotta.url,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.fullname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.fullname,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.fullname,,,,gpl-1.0-plus,5.00,GNU General Public License 1.0 or later,GPL 1.0 or later,Copyleft,False,Free Software Foundation (FSF),http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,http://www.gnu.org/licenses/old-licenses/gpl-1.0-standalone.html,https://enterprise.dejacode.com/urn/urn:dje:license:gpl-1.0-plus,GPL-1.0-or-later,https://spdx.org/licenses/GPL-1.0-or-later,1,1,gpl_bare_word_only.RULE,gpl-1.0-plus,[u'gpl-1.0-plus'],False,False,True,False,2-aho,1,1,100.00,5.00
/folies/Trolltech.shortname,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,file,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,apsl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,cpl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,epl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,lgpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,mit,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,mpl-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,osl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,openssl-ssleay,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,cnri-python-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,sleepycat,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,zlib,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,zpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,gpl-1.0-plus,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,gpl-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
/folies/Trolltech.text,,,commercial-license,,,,,,,,,,,,,,,,,,,,,,,,,,
